row ID,row m/z,row retention time,26C sample 1.mzML Peak status,26C sample 1.mzML Peak name,26C sample 1.mzML Peak m/z,26C sample 1.mzML Peak RT,
323,175.09727478027344,3.6274116666666667,DETECTED,175.097 m/z @3.6 [26C sample 1.mzML],175.09727478027344,3.6274116666666667,
324,175.10821533203125,12.300248333333334,DETECTED,175.108 m/z @12.3 [26C sample 1.mzML],175.10821533203125,12.300248333333334,
325,175.11959838867188,22.926578333333335,DETECTED,175.120 m/z @22.9 [26C sample 1.mzML],175.11959838867188,22.926578333333335,
326,175.13754272460938,3.539086666666667,DETECTED,175.138 m/z @3.5 [26C sample 1.mzML],175.13754272460938,3.539086666666667,
327,175.14892578125,3.0460783333333334,DETECTED,175.149 m/z @3.0 [26C sample 1.mzML],175.14892578125,3.0460783333333334,
328,175.15988159179688,22.80974666666667,DETECTED,175.160 m/z @22.8 [26C sample 1.mzML],175.15988159179688,22.80974666666667,
329,175.19711303710938,22.833078333333333,DETECTED,175.197 m/z @22.8 [26C sample 1.mzML],175.19711303710938,22.833078333333333,
330,175.24049377441406,22.85641,DETECTED,175.240 m/z @22.9 [26C sample 1.mzML],175.24049377441406,22.85641,
331,175.32159423828125,22.879928333333332,DETECTED,175.322 m/z @22.9 [26C sample 1.mzML],175.32159423828125,22.879928333333332,
332,175.35142517089844,22.85641,DETECTED,175.351 m/z @22.9 [26C sample 1.mzML],175.35142517089844,22.85641,
333,176.06292724609375,12.687246666666665,DETECTED,176.063 m/z @12.7 [26C sample 1.mzML],176.06292724609375,12.687246666666665,
334,176.09205627441406,7.959086666666667,DETECTED,176.092 m/z @8.0 [26C sample 1.mzML],176.09205627441406,7.959086666666667,
335,176.10353088378906,12.734245,DETECTED,176.104 m/z @12.7 [26C sample 1.mzML],176.10353088378906,12.734245,
336,176.12252807617188,22.903579999999998,DETECTED,176.123 m/z @22.9 [26C sample 1.mzML],176.12252807617188,22.903579999999998,
337,176.1441650390625,12.758748333333333,DETECTED,176.144 m/z @12.8 [26C sample 1.mzML],176.1441650390625,12.758748333333333,
338,176.8760528564453,31.02708,DETECTED,176.876 m/z @31.0 [26C sample 1.mzML],176.8760528564453,31.02708,
339,176.96185302734375,12.300248333333334,DETECTED,176.962 m/z @12.3 [26C sample 1.mzML],176.96185302734375,12.300248333333334,
340,177.03347778320312,15.373751666666667,DETECTED,177.033 m/z @15.4 [26C sample 1.mzML],177.03347778320312,15.373751666666667,
341,177.05126953125,13.432078333333333,DETECTED,177.051 m/z @13.4 [26C sample 1.mzML],177.05126953125,13.432078333333333,
342,177.06150817871094,19.67658,DETECTED,177.062 m/z @19.7 [26C sample 1.mzML],177.06150817871094,19.67658,
343,177.09535217285156,7.959086666666667,DETECTED,177.095 m/z @8.0 [26C sample 1.mzML],177.09535217285156,7.959086666666667,
344,177.1127166748047,3.3450800000000003,DETECTED,177.113 m/z @3.3 [26C sample 1.mzML],177.1127166748047,3.3450800000000003,
